	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107
61	0	0	0	0	0	0	0	0	18	0	0	0	0	0	10	3	0	0	1	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	18	0	0	1	324	0	0	0	4	0	5	0	0	0	2	1	4	0	0	7	0	0	0	1	0	0	0	0	0	0	6	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
64	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0	0
65	1	0	1	0	0	24	0	6	673	0	0	0	0	1	1647	24	4	0	351	1	0	0	0	0	912	1	30	0	2	0	0	6	25	1	171	0	16	8	0	0	131	22	0	622	3	0	16	1	0	12	0	0	0	0	0	0	1	65	1	0	0	4	0	0	1	2282	0	694	0	3	24	472	2	447	18	6	24	0	0	0	1	1	0	0	0	0	37	360	0	187	66	0	0	2	1	63	30	42	10	43	0	1	0	2	0	0	13	0
66	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	1	0	0	2	0	16	0	3	1013	1	0	0	0	2	2278	23	7	0	150	2	0	1	0	0	405	1	45	1	1	1	0	29	18	2	164	2	24	12	0	0	96	23	0	312	5	0	17	0	1	5	0	0	0	1	0	0	2	50	0	0	0	5	0	0	2	694	0	5468	0	1	10	415	6	210	8	2	16	0	0	0	3	4	0	0	0	0	12	221	0	186	50	0	0	2	3	116	10	12	14	85	0	2	0	2	1	0	14	1
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	0	0	0	0	0	0	0	1	5	3	0	0	0	0	7	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	9	0	0	0	0	0	0	1	2	0	6	0	0	3	0	0	3	0	1	0	74	1	1	23	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	0	0	0	0	0	45	0	9	68	0	1	0	0	0	49	2	1	0	15	0	2	0	0	0	9	0	1	0	0	0	0	0	0	1	7	0	48	0	0	0	4	10	0	7	1	1	0	2	0	11	0	0	0	0	0	0	1	3	0	0	11	0	0	0	0	24	0	10	0	1	1904	13	7	15	0	1	5	0	0	0	2	1	0	0	0	0	1	68	0	11	5	0	0	8	0	4	0	0	1	4	0	0	7	0	0	0	3	0
71	1	0	1	0	0	13	0	9	432	0	0	0	0	1	933	19	11	0	269	1	0	0	0	1	235	0	31	0	5	0	0	5	9	2	623	0	17	19	2	1	192	25	0	218	3	0	9	1	0	6	0	0	0	2	0	0	0	69	0	0	1	2	0	2	1	472	0	415	0	1	13	3674	3	351	42	7	21	0	0	0	2	3	0	0	0	0	30	221	0	126	51	0	0	2	2	37	11	27	0	32	0	5	0	0	0	0	12	0
72	1	0	1	0	0	1	0	0	26	0	0	0	0	0	14	4	0	1	2	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	2	0	5	0	0	0	0	3	0	0	0	0	0	1	0	64	1	0	2	0	0	0	4	5	0	11	0	1	14	0	0	2	0	6	0	23	7	3	1560	4	0	0	1	0	0	0	0	0	0	0	0	0	0	11	0	5	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0
73	3	0	0	0	0	12	0	5	232	0	0	0	0	2	609	14	14	0	333	1	0	0	0	1	145	1	21	0	4	0	0	11	7	0	135	1	10	38	1	0	219	23	0	342	3	0	4	1	1	7	1	1	0	1	0	0	0	79	0	1	0	4	0	1	0	447	0	210	0	1	15	351	4	1050	102	7	20	0	0	0	4	1	0	0	0	0	102	240	0	81	79	0	0	3	3	34	29	48	1	22	0	0	0	1	0	0	2	0
74	0	0	0	0	0	2	0	7	8	0	0	0	0	0	38	0	0	0	57	0	0	0	0	0	12	0	1	0	1	0	0	0	0	0	14	0	2	4	0	0	9	8	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	18	0	8	0	0	0	42	0	102	66	1	0	0	0	0	1	0	0	0	0	0	3	37	0	7	10	0	0	2	0	2	2	2	0	1	0	0	0	0	0	0	0	0
75	0	0	0	0	0	0	0	0	13	0	0	0	0	0	11	2	0	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	1	3	2	0	0	0	1	0	2	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	6	0	2	0	0	1	7	0	7	1	48	3	0	0	1	1	1	0	0	0	0	0	8	0	2	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
76	1	0	0	0	0	3	0	0	89	0	0	0	0	0	72	180	0	0	11	4	0	0	0	2	14	0	5	0	0	0	0	0	0	11	22	0	2	1	0	0	4	3	0	6	2	6	0	0	0	0	0	0	0	0	1	0	1	101	0	0	0	7	0	0	0	24	0	16	0	1	5	21	1	20	0	3	1126	0	0	2	2	5	0	0	0	0	1	18	0	26	5	0	0	1	1	8	0	3	0	6	0	9	0	1	0	0	34	0
77	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	0	0	0	0	0	1	0	0	18	0	0	0	0	1	13	0	0	0	3	2	0	0	0	0	3	0	2	0	0	0	0	0	1	0	3	0	1	1	4	0	2	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	0	0	1	0	0	0	1	0	3	0	0	2	2	0	4	1	1	2	0	0	0	26	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
81	0	0	0	0	0	1	0	0	5	0	0	0	0	0	11	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	6	0	0	0	0	0	0	0	1	0	4	0	0	1	3	0	1	0	1	5	0	0	0	0	180	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
86	0	0	0	0	0	0	0	1	13	1	0	0	0	0	57	2	0	0	3	1	0	0	0	0	17	0	3	0	1	0	0	6	0	1	6	0	0	10	0	0	9	3	0	41	1	0	1	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	37	0	12	0	0	1	30	0	102	3	0	1	0	0	0	0	0	0	0	0	0	86	29	0	7	15	0	0	2	0	3	4	7	1	0	0	0	0	0	0	0	0	0
87	8	0	0	2	0	20	0	117	268	0	1	0	0	0	802	13	1	0	109	1	1	1	0	0	143	2	33	2	1	3	0	8	3	2	126	0	14	14	0	0	81	112	0	188	2	1	3	2	0	13	0	0	0	1	0	0	0	39	0	4	3	6	0	0	0	360	0	221	0	2	68	221	11	240	37	8	18	0	0	0	0	2	0	0	0	0	29	11802	0	378	47	1	0	38	1	22	9	24	0	19	0	2	6	0	1	0	13	0
88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	5	0	0	27	1	16	0	14	232	1	0	0	0	0	474	19	0	0	62	0	0	1	0	0	86	1	11	0	0	8	0	1	11	0	58	0	10	3	0	0	35	31	0	75	1	0	5	0	0	10	0	0	0	1	0	0	2	28	0	0	0	5	0	0	1	187	0	186	0	1	11	126	5	81	7	2	26	0	0	1	2	1	0	0	1	0	7	378	0	7508	21	0	0	2	0	24	4	5	0	16	0	1	0	0	0	0	8	0
90	0	0	0	1	0	8	0	2	118	0	0	0	0	0	191	7	0	0	22	0	1	0	0	1	31	0	7	0	3	0	0	2	4	0	55	1	10	41	0	0	26	6	0	54	0	0	3	0	0	0	0	0	0	1	0	0	0	22	1	0	0	0	0	1	0	66	0	50	0	2	5	51	0	79	10	1	5	0	0	0	0	0	0	0	0	0	15	47	0	21	832	0	0	1	0	22	1	6	1	12	0	1	0	0	0	0	4	0
91	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	0	0	0	0	0	2	0	14	9	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	1	10	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	2	0	1	8	2	0	3	2	0	1	0	0	0	0	0	0	0	0	0	2	38	0	2	1	0	0	206	0	2	0	0	0	0	0	0	10	0	0	0	1	0
94	0	0	0	0	0	0	0	0	4	0	0	0	0	0	9	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	6	0	0	0	5	0	0	0	0	0	0	0	0
95	0	0	0	2	0	5	1	1	191	1	0	0	0	3	337	7	1	0	29	0	0	0	0	1	48	2	5	0	1	0	0	1	22	0	43	1	4	1	2	0	11	1	0	27	0	0	14	0	0	2	0	0	0	0	0	0	0	4	0	0	0	1	0	1	3	63	0	116	0	0	4	37	4	34	2	0	8	0	0	0	0	0	0	0	0	0	3	22	0	24	22	0	0	2	6	948	1	3	1	80	0	1	0	0	0	0	5	0
96	0	0	0	0	0	0	0	0	7	0	0	0	0	1	50	0	0	0	5	0	0	0	0	0	9	0	2	0	0	0	0	1	1	0	3	0	0	1	0	0	5	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	10	0	0	0	11	0	29	2	0	0	0	0	0	0	0	0	0	0	1	4	9	0	4	1	0	0	0	0	1	40	15	0	1	0	0	0	0	0	0	0	0
97	0	0	0	0	0	1	0	1	19	0	0	0	0	0	80	0	1	0	12	0	0	0	0	0	17	0	3	0	0	0	0	1	0	0	12	0	1	4	0	0	10	1	0	32	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	42	0	12	0	0	0	27	0	48	2	0	3	0	0	0	0	0	0	0	0	0	7	24	0	5	6	0	0	0	0	3	15	58	0	1	0	0	1	0	0	0	0	0
98	0	0	1	0	0	0	0	0	12	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	14	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	30	1	0	0	0	0	0	0	0	0
99	1	0	0	0	0	3	0	0	98	0	0	0	0	0	267	5	1	0	16	1	0	0	0	0	27	0	7	0	0	0	0	0	7	0	25	0	4	0	0	0	5	0	0	17	0	1	5	0	0	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	2	43	0	85	0	0	4	32	0	22	1	0	6	0	0	0	1	0	0	0	0	0	0	19	0	16	12	0	0	0	5	80	1	1	1	218	0	1	0	1	0	0	1	0
100	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
101	0	0	0	0	0	0	0	0	6	0	0	0	0	0	7	6	0	0	3	1	0	0	0	0	1	0	2	0	0	0	0	0	0	2	2	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	5	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	1	0	68	0	0	0	0	2	0
102	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	10	0	0	0	1	0	0	0	0	12	0	0	0	0	0
103	0	0	0	0	0	0	0	0	13	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0
104	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	0	0	0	0	1	2	0	0	36	0	0	0	0	0	41	49	1	0	9	1	0	0	0	0	7	0	1	0	0	0	0	0	1	2	7	0	4	0	0	0	1	3	0	2	1	1	1	0	0	1	1	0	0	0	3	0	0	31	0	0	0	4	0	0	0	13	0	14	0	0	3	12	0	2	0	0	34	1	0	0	1	0	0	0	0	0	0	13	0	8	4	0	0	1	0	5	0	0	0	1	0	2	0	0	0	0	1192	0
107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
